,content
997,　　业内有人说在中国卖得不够好的车都是不够俗的，这话大抵有点贬低中国消费者的意思。实际上中国人买车也并没有那么不成熟，其中上汽通用别克昂科威就是最佳的例证。在中型SUV都在将7座作为卖点的时候，昂科威偏偏就没有这么俗气的去卖7座，而是根据尺寸设定了驾乘感受更好的5座车型。结果是7座中型SUV的月销量在1万辆上下波动，而5座的昂科威却月销超过2万台。2016年，昂科威更是凭借27.3万辆的年销夺得了合资SUV销量冠军。这个成绩不仅比一干合资SUV要强，甚至比很多国产10万级的经济型SUV也要高。很多网友都会问为何价格并不便宜的昂科威能如此畅销？
998,　　要说昂科威的热销靠的是别克品牌的影响力，我觉得不尽然，这并非是它成为销量冠军的主要理由，诚然，在中国，消费者对于别克品牌有着较为普遍的认可度，当年别克新世纪进入国内市场的时候就为别克在中国树立了良好的品牌形象基础，别克在一众合资品牌中似乎是有那么些情怀加分。靠情怀卖车不难，但靠情怀卖到销量榜冠军显然就不现实了。消费者越来越理性，即便你品牌够强，拿不出干货也是徒有其表，总归会被市场抛弃。所以昂科威能如此畅销，其产品方面必然有过硬之处。
999,　　感性层面来看，它的内饰相当豪华，大面积木纹内饰和深酒红Alcantara麂皮绒面内饰很招人喜欢，但仅仅这一项优势绝对不足以打动人。昂科威的热销靠的是综合优势，比如2.0T的动力强劲，BOSE音响高一等，5座设定带来巨大后排空间、全系ANC主动降噪科技、科技配置丰富、国际最高标准的安全车身(获得了全球最严苛的美国公路安全保险协会IIHS碰撞测试Top Safety Pick+ 顶级安全评价)等诸多优势。
1000,　　昂科威在上市的时候宣传页上写的就是“多10%”，现在看到它如此热销再回想起来，这台车确实在一些方面做到了如它所说比同级对手略胜一筹。
1001,　　昂科威虽然没有在尺寸上做到如7座中型SUV丰满，但采用5座设计的昂科威确实在定位方面想得很独到，就是主推更为实用的5座车型，同时在价格上做到更低。定位上的“田忌赛马”式的策略，首先就为昂科威大卖奠定了基础。
1002,　　与此同时，内在的配置等方面相比对手而言，昂科威全系标配LED日行灯、无钥匙进入及一键启动、ANC主动降噪科技、电子驻车、倒车雷达ESC+TCS系统、HSA坡道辅助系统，SLSC直线稳定性控制系统、CBC弯道制动控制系统和ROM翻滚感应系统等配置。就基础配置而言，昂科威相比对手要强一些。而在高配车型上，还装备有时下颇为流行的ACC自适应巡航、车道保持辅助、前方碰撞预警、盲区监测等高科技主动安全辅助驾驶配置。该有的配置昂科威都有了，这也是它能走上合资SUV销量冠军的基本保障。当然这些配置似乎大家也都有，但是昂科威有一样优势配置常常被媒体忽视，那就是智能车载互联系统。
1003,　　在最近两年，车载互联、互联网汽车等概念甚嚣尘上，几乎所有的品牌厂商都在强化自己产品的车载系统有多么先进。然而，通过我们近一两年的实际体验发现，这其中有相当一部分品牌喊出了互联网汽车、智能车载系统名不副实。细想一下，反倒是通用在智能互联方面的体验做得很不错，最典型的就是安吉星了。在安吉星上，现在一些车企热炒的车辆远程监控与操作等等功能它早就具备了，包括一些车企在发布会上宣传的多么超前实用(其实自己目前还不能实现)的功能，昂科威搭载的Onstar 车载4G LTE和支持Apple CarPlay的新一代智慧互联系统也已经实现了，而且目前看都是最实用便捷的功能，很多人用上以后就无法接受没有这些功能的车型。
1004,　　比如在昂科威上，没用过安吉星、车载4G LTE、Apple CarPlay的人可能不知道该功能的便捷性，实际上是专业人士比较熟悉的，Apple CarPlay可以实现手机映射到车载大屏上，音乐播放、手机导航都可以实时与车辆打通；车载4G LTE则是车内无线WiFi，对于现代人手机不离身的生活习惯，无线WiFi的重要性无需多言，必须是最实用的功能啊。而安吉星则充当虚拟管家的角色，可以实现人工呼叫导航功能，这是目前车型中最强大的实时导航了(车载导航不好用是多少人的痛点啊，安吉星的人工呼叫可以说是直接跳到高级管家模式解决)。
1005,　　不仅如此，昂科威这套新一代智慧互联系统已经能实现驾驶行为评分、车辆评估、车辆实时检测提醒、车辆报警提示等等先进且实用的功能。这几个功能先进在什么地方呢？驾驶者评分，实际上就是通过收集车主驾车时的油门、刹车等一系列驾驶动作，分析他的驾驶习惯是否良好，从而给出建议。这在无形中就帮昂科威车主养成了安全驾驶的好习惯。
1006,　　而至于车辆评估，顾名思义就是对车辆状态进行一个全方位的直观展示。这个功能尤其对于昂科威或者通用安吉星用户的车主在买卖二手车的时候是一个利好。安吉星一查，车辆所有的维修、保养、碰撞事故等等等所有信息就知根知底了，买卖双方也就不存在谁被忽悠了。
1007,　　还有实时检测与车辆报警提示两项功能，一个能够实现随时随地对车辆状态的掌握；另一个则能够有效防止车辆被盗等风险，车辆防盗的功能安吉星在刚进中国的时候就有了，昂科威上的新一代系统则更加先进，能在车辆正在被翘的时候就通知到车主，有了这项功能，盗抢险，昂科威车主基本可以免了。
1008,　　尽管市面上新的车载系统多如牛毛，但论功能的全面性和实用性，在一众合资竞品当中，昂科威依旧走在了前头。据悉，安吉星在中国的活跃用户已经达到了100万，足见其用户粘性与优势。仔细想想，安吉星的研发始于1995年，到今天已经超过20年有余了。相比国内一些品牌不过三五年的历史，它在功能性上领先一些其实是自然。而且17年1月1日后安吉星基础服务的免费使用延长到了5年，对新购车用户来说也有一定的吸引力。
1009,　　回过头来看，昂科威看似是销量榜单中价格最高的，但论产品力它也是同级竞品中的佼佼者。在这里我们还没有细谈到它在行驶品质、最高安全标准以及内饰精致度、豪华度上的优势。但是单单一项车载互联系统就功能强大，一叶知秋，透过细节你大概就知道为什么这么多人青睐昂科威了吧。(汽研社 )
1010,　　作为全球汽车市场上最热销的车型，SUV产品的出现已然成为了带动整个汽车市场上行的主要动力。也正是因为这样，在SUV这一细分市场中产品的同质化现象也开始变得严重起来。在跨界车的风潮下，褪去了越野性能的SUV产品的产品力开始变得趋同，因此，差异化的竞争在这一市场中变得尤为重要。
1011,　　别克昂科威的差异化产品力表现可以算得上是SUV市场中的范例，以致于去年上市的本田冠道也走了同样的路线，就连在中国一直表现强势的大众品牌，在途观换代策略上也巧妙实施了“拉长”策略，卡位中型SUV。因此，从某个角度上说，昂科威率先“劈开”的这个细分市场，是相当有前瞻性的。
1012,　　从策略回到产品层面，相比于传统的紧凑型SUV，昂科威的空间表现以及整车尺寸与市场竞品相比有一定优势，而在动力以及配置方面，也同样表现良好。
1013,　　在这样的一种差异化布局下，别克昂科威很好得在紧凑型SUV及中型SUV之间找到了一个绝佳的定位点。也正是因为这种差异化的定位，市场给出了相应的回报：数据显示，在2016年全年，别克昂科威完成销量273383辆，相比于2015年同比增长69%，位列全国SUV销量排名的第四位，同时也成就了合资品牌SUV全年销量的冠军。
1014,　　在去年年末，别克昂科威正式发布了2017款，相比于老款车型而言，2017款昂科威新增了20T前驱技术性、20T前驱豪华型以及28T四驱领先型三款车型。随着新车的加入，昂科威的产品阵容扩充到了十款车型。在配置方面，2017款别克昂科威也升级了OnStar车载4G LTE和支持苹果CarPlay的新一代智能互联系统。
