,content
74,　　DBT公司的RCBS战术背心，常被美国FBI等执法部门采用。它是最早带有快拆系统的战术背心之一。RCBS战术背心中有防弹插片，插入后，背心就同时具备了防弹功能，但同时背心的重量也会大大提升。为此，该背心专门针对落水或中弹后需要队友拖拉等情况进行了强化设计。RCBS背心的正面有一个快拆拉环，如果遇上紧急情况，不需要把背心拆开，只要用力一拉这个拉环，就能快速分解背心，使得这个沉重的负担摆脱。此外，从背心内侧也可以很轻易地撕开“魔术贴”，扯出防弹插板，把沉重的防弹战术背心变成轻便的非防弹战术背心。
75,　　美军的战术背心品种繁多，有普通步兵的作战用背心，有更重视防御和信息能力的巡逻用背心，有可携带更多枪榴弹的榴弹手专用背心，还有为特种兵“海豹突击队”专门定制的作战背心。有的背心甚至还带有浮力板模块化设计，可用于海军陆战队或特种兵的泅渡作战。
76,　　俄军战术背心
77,　　皮实耐用 比较笨重
78,　　俄制的军事装备，历来以皮实耐用著称。俄系的战术背心则配合著名的AK步枪系列。例如Defender2型战术背心，就是一款专门为俄军特种部队研发的重型战术背心。它能够搭载很多战术装备，对整体防护能力也提升很大。背心由1000D考迪拉尼龙面料制成，耐磨性强，能够满足特殊环境使用需求。
79,　　和美军的一些战术背心相似，Defender2配有可拆卸的护领及护裆，能够保护士兵的脖子、下腹等要害部位，不受弹片飞溅的杀伤。背心的内侧，可加装防弹插板，以此提升防护能力。该款战术背心采用套头设计，使用者扯下和粘上正面的魔术贴，就可以穿脱背心。还可以通过侧面尼龙织带调整背心上身后的尺寸。背心的正面、背面、侧面都大量配有MOLLE织带，可以把各种武器、装备固定在织带上面，这就让整个背心成为了一台活动仓库。
80,　　当然，如同不少俄制军品一样，Defender2存在比较笨重的缺点。单背心的净重就达2.2公斤，如果再加上防弹插片、护领及护档等，就更加沉重。全副武装后，难免对士兵的机动产生妨碍，无法轻装上阵。而在天气炎热的情况下，这种背心也会造成士兵体温升高、出汗更多，进而影响战斗力。
81,　　而俄军装备“皮实”的这个特点，反映到战术背心上，那就是装载量大，像俄军展出过的一款战术背心就装备有多达5个硕大的弹匣，携弹量高达300发。
82,　　德军战术背心
83,　　别具一格 更加轻便
84,　　德国作为近现代军事强国，其军事科技至今依然独树一帜。德军的战术背心也并未完全追随美军，而有自身特色。以德国IDZ SET战术背心为例，其可以配备无线电袋、G36弹匣袋(单装和双联装)、手榴弹袋(单装和三联装)、GPS袋、杂物袋等。
85,　　IDZ SET织带系统的基本安装方式，类似美军的MOLLE系统，只要把装备附件的带子插入织带就好，但因为IDZ SET装备附件的带子和背心的织带都比MOLLE系统更软，因此安装更为轻松，同时也非常牢固。
86,　　此外，IDZ SET还允许使用者转90度安装装备袋。这样，根据使用者的习惯，能够更加灵活地从背心上取出各种装备。背心下方还有一排五件组的连结扣，可以放置五件组设备。
87,　　整体而言，德军的IDZ SET战术背心比美军MOLLE更加轻便，同时也造成了与美军装备袋的不兼容。这大概可以看做德国或欧洲军队坚持保持一定独立性的表现吧。
88,　　战术背心和防弹背心有啥区别？
89,　　战术背心和防弹背心是两种不一样的装备，虽然都是背心，但功用完全不同。前者主要用于携带弹药、物品，后者主要是为了保护士兵免遭子弹、弹片的杀伤。当然，在实际使用中，一个士兵通常同时需要这两项功能。
90,　　兼顾两者，采取的方法主要有两种。其一是同时穿上两件背心，防弹背心穿在内侧，外面再套上战术背心。这样要用弹药或其他工具，可以到战术背心上拿；一旦被子弹击中，里面还有防弹背心护驾。其二是在战术背心里面加入防弹模块，比如插入防弹的插片，以及保护脖子和裆部的附件等，使得两者合二为一，必要时也可拆卸分开。
91,　　趣味阅读
92,　　军犬也穿战术背心
93,　　目前，美国、俄国等国家开始给军用犬配备专门的战术背心，使得其能够与士兵更好配合完成任务。当然，军犬是没有手的，它也不会自己去取背心上的军用设备。因此军犬的战术背心，严格说来和人类士兵穿的有区别，它就是起到一个单纯的“固定搬运”作用。
94,　　军犬的战术背心，通常有以下功能设备：具备夜视功能或红外功能的摄像机和影音传送设备，可以将军犬看到的图像、听到的声音传送给后方的主人和上级；话筒和信号接收设备，可以将后方主人的口令传送给军犬，指挥它的行动，还有专门为上述设备提供电源的电池等。另外，军犬战术背心的内部当然也是有防弹背心或防弹插件的，有的还会给军犬戴上墨镜，穿上鞋子。(杨益）
95,　　央广网北京2月19日消息(记者李艳、李亮)据中国之声《新闻和报纸摘要》报道，陆军第26集团军某特战旅90后战士王冰，多次参加中外联演联训等重大任务，在多项比武竞赛中取得优异成绩，被称为“特战兵王”。
96,　　120米外，如何寻找一根5毫米粗的电线？在去年举行的“金鹰-2016”国际特种狙击手竞赛中，有一名中国军人就完成了这样的极限挑战：用时17秒，一枪命中目标，以绝对优势夺得这个课目的第一名。他，就是第26集团军某特战旅排长王冰。
97,　　瞄准镜里刻度正好把电线覆盖，一根头发丝在里面飘的感觉，呼吸上下动一点或者身体的哪个骨骼肌肉颤抖一下，那肯定是不中的。
98,　　入伍不到10个月，王冰创造了一项纪录：以列兵身份参加军区侦察兵比武，与当兵多年的训练尖子同场竞技。最终，他和战友一起夺得总分第一名，被表彰为“侦察先进个人”。
99,　　王冰：像山地攀登这个科目它要求负重25公斤，而且角度几乎就是80--90度之间，尤其到中间的时候，都已经是俩胳膊已经硬得不行了，当时就咬着牙，自己要给自己俩巴掌，然后继续往上。
100,　　当兵第二年，王冰参加“利刃-2011”中国印尼特种部队反恐联训。在一次400米低空跳伞训练中，发生了意外，王冰面临生死考验。
101,　　王冰：当时我在跃出机门一瞬间主伞没有开好，下降速度特别快，在千钧一发之际果断捅开备用伞，用了一个巧劲儿把伞迅速打开了，距离地面还有150米左右，如果再晚一点，真是小命都保不住了。
102,　　当兵8年，王冰不断超越自我，书写了一个又一个军旅传奇，成为名副其实的“特战兵王”。
103,　　人民网北京2月8日电 (邱越)据英国《简氏防务周刊》报道，最新拍摄的照片显示，中国可能制造出了航母舰载版固定翼预警机模型。军事专家杜文龙在接受央视采访时表示，舰载预警机的研制对中国至关重要，我国陆地起降的预警机可为舰载预警机的研制提供技术借鉴，不过需在其基础上重新进行设计和改装。
104,　　英媒称，网络论坛上的照片披露了一架搭载在中国陆基航母实物模型上的空中预警机全尺寸模型，该预警机外表与美国的E-2“鹰眼”预警机类似。
105,　　中国首艘航母辽宁舰和首艘国产航母都采用滑跃起飞式甲板，因此都没有配备固定翼预警机。英媒分析称，美国E-2“鹰眼”预警机需要弹射器才能从航母上起飞，因此该预警机模型的出现是中国第三艘航母将配备弹射器的有力证明。报道还称，中国已经有多个成熟的现役预警机项目，发展舰载预警机将让中国未来航母战斗力能够比肩美国。
106,　　杜文龙表示，毋庸置疑，研制舰载预警机对中国海军至关重要。目前，我国已有较多型号的陆地起降版固定翼预警机，但预警机上舰和在陆地上起降完全是两码事，虽然陆地起飞预警机可为舰载预警机提供一定借鉴，但其外部尺寸和重量都严重超标，不适合上舰，在机体结构强度、起落架抗冲击能力等方面都需要重新进行设计和改装，此外还要考虑不同海洋环境对飞机电子系统的影响等。
107,　　不推崇也不惧怕 胜负根本在民心
108,　　浅谈中国文化对战争的看法
109,　　文运
110,　　每当谈起战争话题，总有人觉得推崇谦谦君子的中国文化缺少铁血霸气的一面。从史实上看，中华文明崛起于中原农耕地带，四面受攻。特别是北方毗邻草原游牧民族，战争频仍。在冷兵器时代，中国北方草原的游牧民族一直是世界上最强悍的军事力量发源地，匈奴、突厥、蒙古都是纵横欧亚大陆的世界级武力征服者。相对于扛锄牵牛、单独劳作的农耕民族而言，游牧民族的日常生活就是骑马射猎、团队合作，有巨大的天然军事优势。然而，从黄帝北逐荤粥开始，历经夏、商、周、秦，直到汉武帝、唐太宗分别击败匈奴、突厥，中原文明始终经受住了强悍的游牧民族的军事冲击，不断发展壮大。显然，谦谦君子也绝非任人宰割的懦弱者。那么，中国文化对战争有什么看法呢？
